keyword,title,sale_price($),anchor_price($),ratings(5),reviews,orders,scrape_datetime,url
watches,Timex Men's Expedition 41mm Watch - Black Strap Digital Dial Green Case,30.88,30.88,4.6,129.0,800+,2024-11-07 13:27:22,https://www.amazon.com/Timex-Mens-Expedition-41mm-Watch/dp/B0BK23YLS4/ref=sr_1_106
watches,Invicta Men's Pro Diver Quartz Watch with Stainless Steel Strap,55.46,55.46,4.6,6461.0,400+,2024-11-07 13:27:22,https://www.amazon.com/Invicta-Diver-Blue-Watch-26972/dp/B07GMSXZBM/ref=sr_1_107
watches,"Fossil Women's Riley Quartz Stainless Steel Multifunction Watch, Color: Gold Glitz (Model: ES3203)",90.45,90.45,4.6,2967.0,400+,2024-11-07 13:27:22,https://www.amazon.com/Fossil-ES3203-Multifunction-Gold-Tone-Stainless/dp/B009BEOAGQ/ref=sr_1_108
watches,OLEVS,38.66,38.66,4.1,1252.0,50+,2024-11-07 13:27:26,https://www.amazon.com/Steel-Watches-Waterproof-Luminous-Classic/dp/B07WNVDZT8/ref=sr_1_97
watches,Anne Klein,,,4.5,3833.0,900+,2024-11-07 13:27:26,https://www.amazon.com/Anne-Klein-AK-1868GBST-Crystal-Accented/dp/B00QRSZOQY/ref=sr_1_98
watches,Togala,39.99,39.99,4.6,352.0,2000+,2024-11-07 13:27:26,https://www.amazon.com/Fitness-Activity-Trackers-Waterproof-Smartwatch/dp/B0D2NJ3SKP/ref=sr_1_99
watches,Timex,37.98,37.98,4.5,15217.0,500+,2024-11-07 13:27:27,https://www.amazon.com/Timex-Womens-Easy-Reader-Watch/dp/B000AYW0LI/ref=sr_1_100
watches,Apple,,,4.7,23242.0,,2024-11-07 13:27:27,https://www.amazon.com/Apple-Watch-Midnight-Aluminum-Always/dp/B0BDJBG74R/ref=sr_1_101
watches,Timex,34.64,34.64,4.5,4234.0,100+,2024-11-07 13:27:27,https://www.amazon.com/Timex-TW2T29200-Weekender-Cream-Slip-Thru/dp/B07FFBM4K8/ref=sr_1_102
watches,Fossil,130.15,130.15,4.6,14471.0,50+,2024-11-07 13:27:27,https://www.amazon.com/Fossil-FS4774-Machine-Stainless-Bracelet/dp/B0094KUKOI/ref=sr_1_103
watches,Casio,20.97,20.97,4.6,2957.0,1000+,2024-11-07 13:27:27,https://www.amazon.com/Casio-Quartz-Watch-Resin-Strap/dp/B086RNZX13/ref=sr_1_104
watches,Timex,30.88,30.88,4.6,129.0,800+,2024-11-07 13:27:27,https://www.amazon.com/Timex-Mens-Expedition-41mm-Watch/dp/B0BK23YLS4/ref=sr_1_105
watches,Armitron,27.57,27.57,4.6,1372.0,400+,2024-11-07 13:27:27,https://www.amazon.com/Armitron-204591GYTT-Two-Tone-Expansion-Dress/dp/B002DL2GHE/ref=sr_1_106
watches,Michael Kors,90.0,90.0,4.6,9490.0,100+,2024-11-07 13:27:27,https://www.amazon.com/Michael-Kors-Womens-Runway-MK3221/dp/B00C6PH61I/ref=sr_1_107
watches,Timex,53.9,53.9,4.4,501.0,50+,2024-11-07 13:27:27,https://www.amazon.com/Timex-Womens-Modern-Reader-Leather/dp/B07V6H4Q9H/ref=sr_1_108
watches,Casio,16.88,16.88,4.6,1312.0,400+,2024-11-07 13:27:27,https://www.amazon.com/Casio-Classic-Quartz-Stainless-Steel/dp/B07G353VXZ/ref=sr_1_109
watches,Invicta,55.46,55.46,4.6,6461.0,400+,2024-11-07 13:27:27,https://www.amazon.com/Invicta-Diver-Blue-Watch-26972/dp/B07GMSXZBM/ref=sr_1_110
watches,A ALPS,22.75,22.75,3.8,2577.0,400+,2024-11-07 13:27:27,https://www.amazon.com/Watches-Digital-Stopwatch-Waterproof-Students/dp/B09YT36N1T/ref=sr_1_111
watches,Timex,28.96,28.96,4.4,9593.0,400+,2024-11-07 13:27:27,https://www.amazon.com/Timex-T42571-Expedition-Camper-Green/dp/B000SZNSVA/ref=sr_1_112
watches,SAMSUNG,164.67,164.67,4.1,187.0,500+,2024-11-07 13:27:27,https://www.amazon.com/SAMSUNG-Bluetooth-Smartwatch-Personalized-Manufacturer/dp/B0D3216K2G/ref=sr_1_113
watches,Invicta,54.98,54.98,4.5,5552.0,200+,2024-11-07 13:27:27,https://www.amazon.com/Invicta-Diver-Black-Watch-26973/dp/B07GMXNYN4/ref=sr_1_114
watches,Casio,16.07,16.07,4.4,1210.0,600+,2024-11-07 13:27:27,https://www.amazon.com/Casio-Quartz-Fitness-Watch-Resin/dp/B08SPLRCRV/ref=sr_1_115
watches,Butele,34.99,34.99,4.3,1189.0,2000+,2024-11-07 13:27:27,https://www.amazon.com/Butele-Sports-Pedometer-Birthday-Purple/dp/B0C818CG2L/ref=sr_1_116
watches,Casio,16.85,16.85,4.5,3094.0,900+,2024-11-07 13:27:27,https://www.amazon.com/Casio-MQ24-9B-Classic-Analog-Watch/dp/B0001XVUFA/ref=sr_1_117
watches,Casio,21.92,21.92,4.5,2550.0,500+,2024-11-07 13:27:27,https://www.amazon.com/Casio-Womens-LRW-200H-4B2VCF-Stainless-Steel/dp/B00IKFO4IG/ref=sr_1_118
watches,Nine West,17.65,17.65,4.5,5641.0,600+,2024-11-07 13:27:27,https://www.amazon.com/Nine-West-NW-2044RGPK-Gold-Tone/dp/B072KMX19N/ref=sr_1_119
watches,Timex,42.89,42.89,4.6,5104.0,400+,2024-11-07 13:27:28,https://www.amazon.com/Timex-Womens-Expedition-Metal-Field/dp/B000ST6W1E/ref=sr_1_120
watches,SAMSUNG,169.99,169.99,4.1,388.0,500+,2024-11-07 13:27:28,https://www.amazon.com/Aluminum-Smartwatch-Advanced-Coaching-Bluetooth/dp/B0CCW7H9P9/ref=sr_1_121
watches,Casio,21.92,21.92,4.6,2953.0,400+,2024-11-07 13:27:28,https://www.amazon.com/CASIO-FT500WC-3BVCF-Forester-Sport-Watch/dp/B004EFQZTM/ref=sr_1_122
watches,Fossil,93.6,93.6,4.7,2992.0,200+,2024-11-07 13:27:28,https://www.amazon.com/Fossil-Copeland-Stainless-Quartz-Leather/dp/B07WHZN2H3/ref=sr_1_123
watches,Apple,,,4.6,231.0,500+,2024-11-07 13:27:28,https://www.amazon.com/Apple-Cellular-Smartwatch-Aluminium-Detection/dp/B0DGHXYQRG/ref=sr_1_124
watches,Fossil,130.0,130.0,4.5,9574.0,50+,2024-11-07 13:27:28,https://www.amazon.com/Fossil-Minimalist-Quartz-Stainless-Leather/dp/B06W2JSJ4H/ref=sr_1_125
watches,Armitron,12.88,12.88,4.2,18558.0,900+,2024-11-07 13:27:28,https://www.amazon.com/Armitron-Sport-457012BLK-Chronograph-Stainless-Steel/dp/B004J30ERI/ref=sr_1_126
watches,Garmin,197.0,197.0,4.5,1042.0,1000+,2024-11-07 13:27:28,https://www.amazon.com/Garmin-Smartwatch-All-Day-Monitoring-Long-Lasting/dp/B0B5VVNJBF/ref=sr_1_127
watches,Casio,13.95,13.95,4.2,3899.0,400+,2024-11-07 13:27:28,https://www.amazon.com/Casio-Womens-LQ139B-1B-Classic-Analog/dp/B000GB0G5M/ref=sr_1_128
watches,Casio,20.0,20.0,4.5,13746.0,700+,2024-11-07 13:27:28,https://www.amazon.com/Casio-Womens-LRW200H-7BVCF-Sport-Watch/dp/B00791QYMQ/ref=sr_1_129
watches,Casio,16.88,16.88,4.6,797.0,200+,2024-11-07 13:27:28,https://www.amazon.com/Casio-W-219H-1AVCF-Heavy-Duty-Digital/dp/B08SQ7CQV3/ref=sr_1_130
watches,Gene Stone,36.87,36.87,4.6,446.0,,2024-11-07 13:27:28,https://www.amazon.com/Watch-Thoroughly-Revised-Gene-Stone/dp/1419732609/ref=sr_1_131
watches,FORSINING,39.99,39.99,4.0,1204.0,100+,2024-11-07 13:27:28,https://www.amazon.com/Transparent-Mechanical-Skeleton-Triangle-Silicone/dp/B09HKDQN4S/ref=sr_1_132
watches,Timex,28.74,28.74,4.5,4368.0,500+,2024-11-07 13:27:28,https://www.amazon.com/Timex-Womens-Avenue-Quartz-Leather/dp/B0977RCSS3/ref=sr_1_133
watches,Motorola,129.97,129.97,4.0,74.0,200+,2024-11-07 13:27:28,https://www.amazon.com/Motorola-Moto-Watch-120-Smartwatch/dp/B0DBHWQ58D/ref=sr_1_134
watches,Armitron,13.56,13.56,4.6,2557.0,200+,2024-11-07 13:27:28,https://www.amazon.com/Armitron-Sport-408209BLK-Digital-Watch/dp/B0044QZF3I/ref=sr_1_135
watches,Bomieux,23.99,23.99,4.5,323.0,300+,2024-11-07 13:27:28,https://www.amazon.com/Students-Waterproof-Luminous-Japanese-Movement/dp/B0CSSBVB54/ref=sr_1_136
watches,Relic by Fossil,49.0,49.0,4.4,479.0,100+,2024-11-07 13:27:28,https://www.amazon.com/Relic-Fossil-Jeffrey-Three-Hand-Gunmetal/dp/B07BFMP445/ref=sr_1_137
watches,Casio,25.17,25.17,4.4,315.0,200+,2024-11-07 13:27:28,https://www.amazon.com/Casio-Military-MRW-210H-5AVCF-Quartz-Watch/dp/B09XWJHXKJ/ref=sr_1_138
watches,KXAITO,21.99,21.99,4.2,2974.0,300+,2024-11-07 13:27:28,https://www.amazon.com/KXAITO-Waterproof-Military-Function-Stopwatch/dp/B08CZY6J87/ref=sr_1_139
watches,GOLDEN HOUR,23.99,23.99,4.3,5108.0,300+,2024-11-07 13:27:28,https://www.amazon.com/GOLDEN-HOUR-Ultra-Thin-Minimalist-Waterproof/dp/B0C1G233HQ/ref=sr_1_140
watches,Nine West,18.99,18.99,4.4,2597.0,700+,2024-11-07 13:27:28,https://www.amazon.com/Nine-West-NW-1578CHGB-Champagne/dp/B00L8TBTXE/ref=sr_1_141
watches,HANPOSH,9.99,9.99,3.9,310.0,100+,2024-11-07 13:27:28,https://www.amazon.com/HANPOSH-Military-Stopwatch-Waterproof-Chronograph/dp/B0CGX3SBJF/ref=sr_1_142
watches,AGPTEK,39.99,39.99,4.1,57166.0,500+,2024-11-07 13:27:28,https://www.amazon.com/AGPTEK-Waterproof-Smartwatch-Activity-Pedometer/dp/B08HMRY8NG/ref=sr_1_143
watches,Casio,13.16,13.16,4.6,1995.0,800+,2024-11-07 13:27:28,https://www.amazon.com/Casio-Classic-Quartz-Plastic-Casual/dp/B07BQXXNQY/ref=sr_1_144
watches,Sponsored,35.99,35.99,4.3,8.0,100+,2024-11-07 13:27:32,https://www.amazon.com/sspa/click
watches,Sponsored,57.99,57.99,4.2,4.0,,2024-11-07 13:27:32,https://www.amazon.com/sspa/click
watches,Sponsored,60.12,60.12,4.0,60.0,,2024-11-07 13:27:32,https://www.amazon.com/sspa/click
watches,Sponsored,59.99,59.99,4.1,1004.0,300+,2024-11-07 13:27:32,https://www.amazon.com/sspa/click
watches,Armitron Sport Men's Digital Chronograph Resin Strap Watch,13.56,13.56,4.6,2557.0,200+,2024-11-07 13:27:32,https://www.amazon.com/Armitron-Sport-408209BLK-Digital-Watch/dp/B0044QZF3I/ref=sr_1_149
watches,"Casio MRW200H Series | Men's Analog Watch | Beige/Black | Sporty Design | 100 Meter Water Resistance | Date Display | Rotary Bezel | Regular Time Keeping (HR, Min, SEC, PM, Date, Day) | 3 Year Battery",25.17,25.17,4.4,315.0,200+,2024-11-07 13:27:32,https://www.amazon.com/Casio-Military-MRW-210H-5AVCF-Quartz-Watch/dp/B09XWJHXKJ/ref=sr_1_150
watches,"Military Smart Watches for Men IP68 Waterproof for Swimming, with Answer/Make Calls, 80 Days Extra-Long Battery Outdoor Tactical Smart Fitness Watch, Blood Pressure/Heart Rate Smartwatch for Android",39.98,39.98,4.1,52.0,1000+,2024-11-07 13:27:32,https://www.amazon.com/Military-Waterproof-Swimming-Extra-Long-Smartwatch/dp/B0DFYY6XN8/ref=sr_1_151
watches,Armitron Men's Genuine Crystal Accented Leather Strap Watch,20.0,20.0,4.5,1735.0,400+,2024-11-07 13:27:33,https://www.amazon.com/Armitron-204604BKGPBK-Accented-Gold-Tone/dp/B002DKVG9E/ref=sr_1_152
watches,"AGPTEK Smart Watch for Women, 5ATM Waterproof Smartwatch for Android and iOS Phones, Fitness Tracker Watch with 100+ Sports Modes, Heart Rate Monitor Pedometer Sleep Monitor, Pink",39.99,39.99,4.1,57166.0,500+,2024-11-07 13:27:33,https://www.amazon.com/AGPTEK-Waterproof-Smartwatch-Activity-Pedometer/dp/B08HMRY8NG/ref=sr_1_153
watches,Anne Klein Women's Genuine Diamond Dial Bracelet Watch,33.08,33.08,4.6,6287.0,200+,2024-11-07 13:27:33,https://www.amazon.com/Anne-Klein-AK-2434CHGB-Diamond-Accented/dp/B01940RVO4/ref=sr_1_154
watches,"Timex Expedition Rugged Core Analog Watch, Full Size",37.0,37.0,4.4,2574.0,400+,2024-11-07 13:27:33,https://www.amazon.com/Timex-T49831-Expedition-Rugged-Analog/dp/B003QFZUOC/ref=sr_1_155
watches,Casio Illuminator Alarm Chronograph Digital Sport Watch (Model W218HC-4A2V) (Light Pink),16.07,16.07,4.7,740.0,900+,2024-11-07 13:27:33,https://www.amazon.com/Casio-Illuminator-Chronograph-Digital-W218HC-4A2V/dp/B09NDX9WQ9/ref=sr_1_156
watches,"SAMSUNG Galaxy Watch 6 Classic 47mm Stainless-Steel Smartwatch w/ Fitness Tracker, Heart Monitor, BIA Sensor, Bluetooth – Silver",199.74,199.74,3.8,189.0,100+,2024-11-07 13:27:33,https://www.amazon.com/Samsung-Classic-Stainless-Steel-Smartwatch-Bluetooth/dp/B0CCW7F3X6/ref=sr_1_157
watches,"Mens Black Large Dial Arabic Numerals Black Belt Modern Classic Men's Watch,",8.99,8.99,4.1,32.0,100+,2024-11-07 13:27:33,https://www.amazon.com/MOVEBEST-Leather-Modern-Classic-Business/dp/B0C99CTH6X/ref=sr_1_158
watches,Smart Watches for Men Women Fitness: Fitness Tracker with Blutooth Call 24/7 Heart Rate SpO2 Sleep Monitor 5ATM Waterproof 120+ Sport Mode Activity Trackers Compatible iPhone Android Phones (3 Bands),49.99,49.99,4.8,126.0,500+,2024-11-07 13:27:33,https://www.amazon.com/Smart-Watches-Men-Women-Fitness/dp/B0DGBT12J8/ref=sr_1_159
watches,Smart Watch for Women Fitness Tracker: Gold Smart Watches for Women Digital Mens Watches Make/Answer Call Waterproof Running Smartwatch Android Phone iPhone Samsung Compatible Heart Rate Monitor,59.97,59.97,4.0,854.0,1000+,2024-11-07 13:27:33,https://www.amazon.com/Smart-Watch-Women-Fitness-Tracker/dp/B0CZLMTPZD/ref=sr_1_160
watches,Casio Men's AE-1300WH-8AVCF Illuminator Digital Display Quartz Black Watch,19.92,19.92,4.6,1976.0,500+,2024-11-07 13:27:33,https://www.amazon.com/Casio-AE-1300WH-8AVCF-Illuminator-Digital-Display/dp/B00IYUYAFY/ref=sr_1_161
watches,Anne Klein Women's Bracelet Watch,28.97,28.97,4.5,15186.0,300+,2024-11-07 13:27:33,https://www.amazon.com/Anne-Klein-AK-2158GYGB-Gold-Tone/dp/B07M9RWN2P/ref=sr_1_162
watches,Casio LA20WH Series | Women's Digital Watch | Water Resistant | 100 SEC Chronograph | Alarm | LED Illuminator | 5-Year Battery,16.07,16.07,4.5,2496.0,600+,2024-11-07 13:27:33,https://www.amazon.com/Casio-Digital-Resistant-Chronograph-Illuminator/dp/B075LG1WZ6/ref=sr_1_163
watches,"Armitron Women's Genuine Crystal Accented Bracelet Watch, 75-2475",35.1,35.1,4.1,6679.0,200+,2024-11-07 13:27:33,https://www.amazon.com/Armitron-Dress-Watch-Model-2475GNGP/dp/B08FBJP8CW/ref=sr_1_164
watches,Sponsored,23.99,23.99,4.5,323.0,300+,2024-11-07 13:27:33,https://www.amazon.com/sspa/click
watches,GUESS Classic Slim Stainless Steel Bracelet Watch. Color: Silver-Tone (Model: U0989L1),48.06,48.06,4.5,625.0,200+,2024-11-07 13:27:33,https://www.amazon.com/GUESS-Womens-Stainless-Petite-Casual/dp/B01N24D2W3/ref=sr_1_166
watches,Anne Klein Women's Genuine Diamond Dial Bracelet Watch,30.15,30.15,4.6,11839.0,100+,2024-11-07 13:27:33,https://www.amazon.com/Anne-Klein-AK-1363SVSV-Silver-Tone/dp/B00AJS4OIM/ref=sr_1_167
watches,Anne Klein Women's Premium Crystal Accented Watch and Bracelet Set,31.21,31.21,4.5,994.0,200+,2024-11-07 13:27:33,https://www.amazon.com/Anne-Klein-AK-3295SVST-Silver-Tone/dp/B07FY5HQRD/ref=sr_1_168
watches,"Smart Watch for Men Women, 1.96"" Smartwatch (Answer/Make Call), IP68 Waterproof Fitness Tracker, 112+ Sport Modes, Heart Rate and Sleep Monitor, Pedometer, Smartwatches for Android iOS, Black​",39.99,39.99,4.4,132.0,1000+,2024-11-07 13:27:33,https://www.amazon.com/Smartwatch-Waterproof-Fitness-Pedometer-Smartwatches/dp/B0DJ8NMD61/ref=sr_1_169
watches,Sponsored,59.99,59.99,4.1,6060.0,500+,2024-11-07 13:27:33,https://www.amazon.com/sspa/click
watches,Sponsored,59.99,59.99,4.9,114.0,500+,2024-11-07 13:27:33,https://www.amazon.com/sspa/click
watches,Sponsored,22.99,22.99,4.5,266.0,600+,2024-11-07 13:27:34,https://www.amazon.com/sspa/click
watches,Sponsored,340.0,340.0,4.2,8.0,,2024-11-07 13:27:34,https://www.amazon.com/sspa/click
watches,"Bulova Men's Crystal Phantom 3-Hand Date Quartz Cushion Shaped Case Watch, Pave Crystal Dial, 40mm",247.28,247.28,4.6,433.0,,2024-11-07 13:27:34,https://www.amazon.com/Bulova-Quartz-Stainless-Steel-Dress/dp/B07G5F761D/ref=sr_1_174
watches,"Nurse Watch for Nurses Doctors Women Men,Waterproof Analog Watches with Luminous Dial and Japanese Quartz Movement,Easy to Read Military Time Watch with Second Hand, 12/24 Hours,Silicone Band",23.99,23.99,4.5,323.0,500+,2024-11-07 13:27:34,https://www.amazon.com/Students-Waterproof-Luminous-Japanese-Movement/dp/B0CSSL8WSS/ref=sr_1_175
watches,Nine West Women's Bracelet Watch,,,4.3,325.0,300+,2024-11-07 13:27:34,https://www.amazon.com/Nine-West-Womens-Bracelet-Watch/dp/B0BX7DD7N1/ref=sr_1_176
watches,"Military Smart Watch for Men(Answer/Make Call), Outdoor Sports Smartwatch with Flashlight/100 Days Battery/Compass/Heart Rate/SpO2/Sleep Monitor/2 Straps, Fitness Tracker for iPhone/Android Phones",59.99,59.99,4.5,130.0,1000+,2024-11-07 13:27:34,https://www.amazon.com/Military-Outdoor-Smartwatch-Flashlight-Battery/dp/B0D2XSL28P/ref=sr_1_177
watches,Sponsored,49.98,49.98,3.9,1296.0,,2024-11-07 13:27:34,https://www.amazon.com/sspa/click
watches,Sponsored,29.99,29.99,4.0,3418.0,100+,2024-11-07 13:27:34,https://www.amazon.com/sspa/click
watches,Sponsored,74.99,74.99,3.9,649.0,,2024-11-07 13:27:34,https://www.amazon.com/sspa/click
watches,"Armitron Sport Retro Men's Digital Bracelet Watch, 40/8475",27.82,27.82,4.4,1193.0,100+,2024-11-07 13:27:34,https://www.amazon.com/Armitron-Sport-Quartz-Watch-Stainless/dp/B0933MMM6X/ref=sr_1_181
watches,Relic by Fossil Men's Rylan Three-Hand Blue Stainless Steel Bracelet Watch (Model: ZR77281),58.47,58.47,4.5,1763.0,100+,2024-11-07 13:27:34,https://www.amazon.com/Relic-Rylan-Quartz-Stainless-Casual/dp/B01LYBQ5NC/ref=sr_1_182
watches,Casio Sport Watch LW-204-4ACF,20.97,20.97,4.6,1399.0,400+,2024-11-07 13:27:34,https://www.amazon.com/Casio-LW-204-4ACF-Sporty-Casual/dp/B08STB2M2T/ref=sr_1_183
watches,"CRRJU Men's Fashion Stainless Steel Watches Date Waterproof Chronograph Wristwatches,Stainsteel Steel Band Waterproof Watch",42.99,42.99,4.3,7901.0,100+,2024-11-07 13:27:34,https://www.amazon.com/CRRJU-Stainless-Movement-Waterproof-Wristwatches/dp/B0995YG831/ref=sr_1_184
watches,Accutime U.S. Polo Assn. Men's USC80466 Analog Display Analog Quartz Two Tone Watch,17.79,17.79,4.4,303.0,200+,2024-11-07 13:27:34,https://www.amazon.com/U-S-Polo-Assn-Analog-Quartz-Watch/dp/B07N6PLDP2/ref=sr_1_185
watches,"Armitron Sport Women's Digital Chronograph Resin Strap Watch, 45/7034",12.98,12.98,4.3,7310.0,500+,2024-11-07 13:27:34,https://www.amazon.com/Armitron-Sport-45-7034BLK-Chronograph/dp/B00CZ55IRS/ref=sr_1_186
watches,Women's Leather Strap Watch Dainty Elegant Womens Watches Classic Vintage Retro Square Ladies Quartz Watches Gifts Present for Her,19.99,19.99,4.4,146.0,300+,2024-11-07 13:27:34,https://www.amazon.com/Timever-Leather-Elegant-Watches-Classic/dp/B0D2WTKQHY/ref=sr_1_187
watches,"GOLDEN HOUR Fashion Business Mens Watches with Stainless Steel Waterproof Chronograph Quartz Watch for Men, Auto Date",39.99,39.99,4.5,12602.0,100+,2024-11-07 13:27:34,https://www.amazon.com/GOLDEN-HOUR-Stainless-Waterproof-Chronograph/dp/B087JR88FK/ref=sr_1_188
watches,Timex Men's South Street Sport 36mm Watch Box Set,34.12,34.12,4.4,7454.0,100+,2024-11-07 13:27:34,https://www.amazon.com/Timex-TW2P67400-Champagne-Stainless-Expansion/dp/B01JOOI46Y/ref=sr_1_189
watches,GOLDEN HOUR Mens Watch Fashion Sleek Minimalist Quartz Analog Mesh Stainless Steel Waterproof Chronograph Watches for Men with Auto Date,30.99,30.99,4.3,11379.0,100+,2024-11-07 13:27:34,https://www.amazon.com/Fashion-Stainless-Waterproof-Chronograph-Watches/dp/B08HQJ7R11/ref=sr_1_190
watches,"GOLDEN HOUR Waterproof Nurse Watch for Medical Professionals, Students Women Men - Military Time Luminouse Easy Read Dial, 24 Hour with Second Hand, Colorful Silicone Band",23.99,23.99,4.4,3937.0,100+,2024-11-07 13:27:34,https://www.amazon.com/GOLDEN-HOUR-Waterproof-Professionals-Students/dp/B0B8C8FLF2/ref=sr_1_191
watches,"Kuizil Smart Watch, 1.91"" Smartwatch for Men Women (Answer/Make Call), Fitness Tracker with 100+ Sport Modes, IP68 Waterproof, Heart Rate/Sleep Monitor, Pedometer, Activity Tracker for Android iOS",39.99,39.99,3.8,114.0,400+,2024-11-07 13:27:34,https://www.amazon.com/Kuizil-Smartwatch-Monitor-Pedometer-Waterproof/dp/B0D2LCRB42/ref=sr_1_192
watches,Casio Sport Watch LW-204-1BCF,20.97,20.97,4.4,919.0,200+,2024-11-07 13:27:34,https://www.amazon.com/Casio-LW-204-1BCF-LW204-1B/dp/B08SSPH46W/ref=sr_1_193
watches,Timex Women's Weekender 31mm Watch,28.78,28.78,4.6,3912.0,300+,2024-11-07 13:27:34,https://www.amazon.com/Timex-Womens-Weekender-31mm-Watch/dp/B09RTP6SF7/ref=sr_1_194
watches,"BEN NEVIS Watch, Mens Watch, Minimalist Fashion Simple Wrist Watch Analog Date with Leather Strap",27.99,27.99,4.1,2796.0,300+,2024-11-07 13:27:34,https://www.amazon.com/Minimalist-Fashion-Simple-Analog-Leather/dp/B08DHLJSXD/ref=sr_1_195
watches,Anne Klein Women's Bracelet Watch,32.64,32.64,4.5,1816.0,100+,2024-11-07 13:27:34,https://www.amazon.com/Anne-Klein-Womens-10-6419SVTT-Two-Tone/dp/B000MPO6N0/ref=sr_1_196
watches,"OLEVS Men Multifunction Watch, Multi Dial Waterproof Luminous Chronograph Men's Watch with Date Gift for Men,Stainless Steel Watches for Men,Classic Men Wrist Watch",38.88,38.88,4.2,719.0,100+,2024-11-07 13:27:34,https://www.amazon.com/OLEVS-Stainless-Chronograph-Multifunction-Waterproof/dp/B0B4JTZV2T/ref=sr_1_197
watches,"Anne Klein Women's Premium Crystal Accented Watch and Bracelet Set, AK/3584",40.56,40.56,4.5,694.0,50+,2024-11-07 13:27:34,https://www.amazon.com/Anne-Klein-Dress-Watch-Model/dp/B088HJQ863/ref=sr_1_198
watches,Casio Mud Resistant 10-Year Battery,21.92,21.92,4.4,1205.0,500+,2024-11-07 13:27:34,https://www.amazon.com/Casio-Resistant-10-Year-Battery-Quartz/dp/B087Z9PMNZ/ref=sr_1_199
watches,Timex T80 34mm Watch,39.0,39.0,4.3,525.0,200+,2024-11-07 13:27:34,https://www.amazon.com/Timex-T80-34mm-Watch-Gold-Tone/dp/B08C93GSM4/ref=sr_1_200
watches,Anne Klein Women's Bracelet Watch,30.34,30.34,4.5,2164.0,200+,2024-11-07 13:27:34,https://www.amazon.com/Anne-Klein-Womens-108655SVTT-Round/dp/B001ARV8LW/ref=sr_1_201
watches,KXAITO Men's Watches Sports Outdoor Waterproof Military Watch Date Multi Function Tactics LED Alarm Stopwatch,21.99,21.99,4.2,2974.0,50+,2024-11-07 13:27:34,https://www.amazon.com/KXAITO-Waterproof-Military-Stopwatch-26_Silver/dp/B08D39GGHR/ref=sr_1_202
watches,Accutime U.S. Polo Assn. Sport Men's USP9035 Analog Display Analog Quartz White Watch,23.83,23.83,4.2,283.0,50+,2024-11-07 13:27:34,https://www.amazon.com/U-S-Polo-Assn-USP9035-Display/dp/B017IIX72E/ref=sr_1_203
watches,Armitron Sport Men's Analog-Digital Chronograph Resin Strap Watch,25.7,25.7,4.5,1623.0,100+,2024-11-07 13:27:34,https://www.amazon.com/Armitron-Sport-5270BLK-Analog-Digital-Chronograph/dp/B07BHR54RW/ref=sr_1_204
watches,Amazon Essentials Men's Digital Chronograph Black Resin Strap Water Resistant Watch,13.1,13.1,4.3,743.0,100+,2024-11-07 13:27:39,https://www.amazon.com/Amazon-Essentials-Digital-Chronograph-Black/dp/B07YQFY579/ref=sr_1_193
watches,"TOZO S2 44mm Smart Watch Alexa Built-in Fitness Tracker with Heart Rate and Blood Oxygen Monitor, Sleep Monitor 5ATM Waterproof HD Touchscreen for Men Women Compatible with iPhone&Android Champagne",39.99,39.99,4.1,10533.0,50+,2024-11-07 13:27:39,https://www.amazon.com/TOZO-S2-Waterproof-Touchscreen-Compatible/dp/B0BK4N51L4/ref=sr_1_194
